Date,EURO STOXX Vol Closing,SMAVG (50),SMAVG (100),SMAVG (250)
2018-09-20,13.5296,14.1768,14.5219,14.754
2018-09-19,14.356,14.1981,14.5218,14.75
2018-09-18,14.5708,14.1708,14.5154,14.742
2018-09-17,13.8963,14.1609,14.501,14.7306
2018-09-14,14.5934,14.1778,14.4989,14.7198
2018-09-13,15.3235,14.2005,14.4995,14.7086
2018-09-12,15.7862,14.2185,14.4804,14.6942
2018-09-11,15.8948,14.2306,14.4558,14.6788
2018-09-10,16.4546,14.2726,14.4344,14.664
2018-09-07,17.1012,14.2762,14.4073,14.6473
2018-09-06,17.2886,14.3025,14.3666,14.6311
2018-09-05,16.3854,14.3004,14.3266,14.6157
2018-09-04,15.4945,14.3175,14.3078,14.606
2018-09-03,15.6343,14.3651,14.3058,14.6048
2018-08-31,14.1532,14.3365,14.3076,14.6029
2018-08-30,12.9914,14.3752,14.3359,14.6118
2018-08-29,13.1602,14.3951,14.3692,14.6257
2018-08-28,13.1149,14.4292,14.4111,14.6379
2018-08-27,13.1882,14.4422,14.4543,14.6443
2018-08-24,13.6438,14.421,14.4914,14.6541
2018-08-23,13.8512,14.377,14.5508,14.6654
2018-08-22,13.8748,14.3639,14.6004,14.6793
2018-08-21,14.5019,14.3602,14.636,14.6872
2018-08-20,16.0982,14.35,14.6879,14.6905
2018-08-17,16.2633,14.3273,14.7166,14.6888
2018-08-16,18.4755,14.2904,14.7745,14.6886
2018-08-15,15.861,14.2169,14.8006,14.6804
2018-08-14,15.9406,14.1956,14.8274,14.6911
2018-08-13,15.1113,14.1641,14.8166,14.6977
2018-08-10,12.4882,14.1743,14.8193,14.6988
2018-08-09,12.8654,14.2777,14.8594,14.7058
2018-08-08,12.6265,14.3872,14.8646,14.7139
2018-08-07,13.47,14.5377,14.8906,14.726
2018-08-06,13.3973,14.6239,14.925,14.7494
2018-08-03,14.5051,14.6764,14.9572,14.7714
2018-08-02,13.028,14.7001,14.9662,14.7735
2018-08-01,12.5596,14.7408,14.99,14.7725
2018-07-31,12.7107,14.7493,15.0304,14.7751
2018-07-30,11.6594,14.7706,15.0849,14.7765
2018-07-27,12.1361,14.8168,15.1551,14.7848
2018-07-26,13.5029,14.8357,15.2227,14.7913
2018-07-25,12.7259,14.8371,15.3215,14.7911
2018-07-24,14.1892,14.8361,15.3999,14.7958
2018-07-23,13.7747,14.8053,15.4381,14.794
2018-07-20,12.8476,14.7785,15.4763,14.79
2018-07-19,11.9617,14.778,15.5155,14.7906
2018-07-18,12.556,14.8058,15.5776,14.7973
2018-07-17,13.0323,14.829,15.639,14.8074
2018-07-16,12.8035,14.8347,15.6951,14.8166
2018-07-13,13.4596,14.847,15.7535,14.8177
2018-07-12,14.5961,14.8669,15.8102,14.8169
2018-07-11,12.9935,14.8456,15.8418,14.8133
2018-07-10,14.0711,14.86,15.9171,14.8119
2018-07-09,14.7428,14.8412,15.9834,14.8062
2018-07-06,15.731,14.82,16.0955,14.7997
2018-07-05,16.2213,14.7985,16.2198,14.7918
2018-07-04,16.3909,14.7422,16.4049,14.786
2018-07-03,17.9959,14.681,16.5614,14.7795
2018-07-02,16.6333,14.5962,16.5951,14.7683
2018-06-29,18.4191,14.5383,16.7306,14.7636
2018-06-28,17.1802,14.4307,16.7349,14.7488
2018-06-27,17.2411,14.3529,16.7387,14.7376
2018-06-26,17.8727,14.2981,16.7277,14.7266
2018-06-25,14.2065,14.2466,16.7006,14.7241
2018-06-22,16.0901,14.2787,16.7067,14.7377
2018-06-21,13.9834,14.2966,16.6787,14.7328
2018-06-20,14.8685,14.3432,16.6636,14.7359
2018-06-19,13.763,14.3929,16.6419,14.7311
2018-06-18,12.1297,14.4664,16.6282,14.7329
2018-06-15,11.4418,14.5619,16.6264,14.7405
2018-06-14,13.198,14.7246,16.6316,14.7515
2018-06-13,13.6885,14.8369,16.6182,14.7548
2018-06-12,13.9917,14.9118,16.6012,14.7522
2018-06-11,14.9616,15.0257,16.5807,14.7512
2018-06-08,14.4204,15.106,16.5446,14.7511
2018-06-07,14.7989,15.2587,16.5111,14.7492
2018-06-06,14.7988,15.3842,16.4721,14.7443
2018-06-05,14.3641,15.4593,16.4377,14.7431
2018-06-04,15.6231,15.4691,16.4117,14.7392
2018-06-01,17.6547,15.4643,16.3681,14.7331
2018-05-31,18.3411,15.4411,16.3065,14.7209
2018-05-30,20.1545,15.3421,16.2343,14.705
2018-05-29,17.7786,15.2435,16.1469,14.6802
2018-05-28,16.0228,15.2261,16.0905,14.6624
2018-05-25,15.6902,15.2381,16.0639,14.6528
2018-05-24,15.0616,15.2323,16.0421,14.6483
2018-05-23,12.9845,15.2392,16.0277,14.6459
2018-05-22,13.7761,15.3116,16.025,14.6507
2018-05-21,13.9673,15.3992,16.0073,14.651
2018-05-18,13.0848,15.4935,15.985,14.651
2018-05-17,13.5725,15.6097,15.9793,14.6541
2018-05-16,12.6765,15.8059,15.9555,14.6552
2018-05-15,12.6448,15.9638,15.9356,14.6638
2018-05-14,12.4351,16.0709,15.927,14.6751
2018-05-11,12.8229,16.174,15.9253,14.6937
2018-05-10,13.3529,16.253,15.9244,14.707
2018-05-09,13.7161,16.3495,15.9156,14.7077
2018-05-08,13.3159,16.4489,15.9077,14.7097
2018-05-07,13.4198,16.5556,15.903,14.7119
2018-05-04,14.4576,16.66,15.9033,14.7156
2018-05-03,13.5282,16.7534,15.8979,14.714
2018-05-02,13.7154,16.8381,15.8942,14.7163
2018-04-30,13.1315,16.9741,15.8943,14.719
2018-04-27,13.6785,17.1255,15.9231,14.7345
2018-04-26,14.6576,17.371,15.921,14.7457
2018-04-25,13.4086,17.6411,15.9099,14.7567
2018-04-24,13.328,18.0676,15.9045,14.7721
2018-04-23,13.756,18.4419,15.9067,14.787
2018-04-20,13.7415,18.5941,15.8977,14.7964
2018-04-19,13.0383,18.9228,15.8876,14.8038
2018-04-18,13.288,19.0391,15.886,14.8133
2018-04-17,14.5036,19.1246,15.8824,14.8252
2018-04-16,15.2974,19.1573,15.8744,14.8675
2018-04-13,15.8108,19.1546,15.8689,14.9059
2018-04-12,16.9837,19.1346,15.8611,14.9395
2018-04-11,16.3164,19.0608,15.847,14.9739
2018-04-10,17.353,18.984,15.8362,15.0022
2018-04-09,17.4368,18.8908,15.8065,15.0237
2018-04-06,16.9025,18.7899,15.7767,15.0457
2018-04-05,19.5763,18.6909,15.7468,15.0665
2018-04-04,18.8146,18.5387,15.6751,15.0663
2018-04-03,17.4364,18.3995,15.6083,15.0666
2018-03-29,19.6857,18.2905,15.5509,15.0709
2018-03-28,18.9761,18.1357,15.4696,15.0642
2018-03-27,22.0543,17.9832,15.4001,15.0601
2018-03-26,21.0758,17.7635,15.2975,15.038
2018-03-23,18.551,17.5601,15.2066,15.0181
2018-03-22,14.8531,17.4162,15.1494,15.0076
2018-03-21,15.3836,17.3543,15.1258,15.0116
2018-03-20,16.4988,17.2719,15.1011,15.0155
2018-03-19,13.389,17.1718,15.0815,15.0103
2018-03-16,15.2246,17.1266,15.077,15.0171
2018-03-15,16.9106,17.0503,15.0507,15.0143
2018-03-14,16.6195,16.9548,15.0037,15.0018
2018-03-13,15.4002,16.8898,14.962,14.9876
2018-03-12,15.4054,16.852,14.9185,14.9707
2018-03-09,16.6065,16.8163,14.8807,14.9551
2018-03-08,18.1546,16.7385,14.8337,14.9511
2018-03-07,18.6852,16.6155,14.7706,14.9424
2018-03-06,18.8922,16.4765,14.707,14.9299
2018-03-05,23.386,16.3489,14.6448,14.9157
2018-03-02,20.5673,16.1051,14.5449,14.883
2018-03-01,18.0002,15.9074,14.4653,14.8607
2018-02-28,17.5944,15.7832,14.4103,14.8502
2018-02-27,16.7709,15.6766,14.3553,14.8429
2018-02-26,18.1752,15.5958,14.3153,14.8369
2018-02-23,18.6903,15.4818,14.2519,14.8253
2018-02-22,18.6489,15.3665,14.1868,14.8121
2018-02-21,18.6401,15.2505,14.1215,14.8026
2018-02-20,19.1283,15.1467,14.0563,14.7922
2018-02-19,17.7606,15.0423,13.9863,14.7791
2018-02-16,20.5158,14.9503,13.9341,14.7699
2018-02-15,20.7053,14.8145,13.8526,14.7473
2018-02-14,25.9501,14.7206,13.7627,14.7227
2018-02-13,28.1626,14.471,13.6151,14.6785
2018-02-12,34.737,14.1786,13.4514,14.6252
2018-02-09,32.0402,13.7414,13.2212,14.5478
2018-02-08,21.3656,13.3716,13.0203,14.4784
2018-02-07,30.1771,13.2014,12.9286,14.4515
2018-02-06,18.855,12.8525,12.7496,14.39
2018-02-05,17.5594,12.7328,12.6914,14.3751
2018-02-02,16.1394,12.6403,12.6503,14.366
2018-02-01,15.1644,12.5916,12.6285,14.3688
2018-01-31,14.811,12.5832,12.6289,14.3758
2018-01-30,13.2927,12.5875,12.6322,14.3823
2018-01-29,12.4779,12.6332,12.6631,14.3896
2018-01-26,12.691,12.6884,12.7032,14.4045
2018-01-25,12.3924,12.7222,12.7384,14.4203
2018-01-24,11.9508,12.7634,12.7616,14.4402
2018-01-23,11.9678,12.8027,12.7984,14.4623
2018-01-22,11.8533,12.8115,12.8434,14.4778
2018-01-19,11.9883,12.8171,12.898,14.4928
2018-01-18,11.9473,12.8112,12.9367,14.5076
2018-01-17,11.3466,12.8035,12.9705,14.5251
2018-01-16,11.0727,12.817,13.0137,14.5481
2018-01-15,10.9024,12.8314,13.0652,14.5622
2018-01-12,11.3595,12.8531,13.1203,14.578
2018-01-11,11.759,12.8825,13.1923,14.5919
2018-01-10,11.262,12.8972,13.2504,14.6076
2018-01-09,11.4954,12.9303,13.2917,14.6244
2018-01-08,11.1245,12.9911,13.3192,14.6379
2018-01-05,11.4105,13.0275,13.3567,14.6585
2018-01-04,12.1367,13.0511,13.3993,14.6757
2018-01-03,13.3676,13.0527,13.471,14.6886
2018-01-02,13.5114,13.0342,13.5265,14.6972
2017-12-29,13.6229,12.985,13.5415,14.7045
2017-12-28,12.7143,12.9451,13.5332,14.7139
2017-12-27,12.0057,12.9289,13.538,14.7289
2017-12-22,11.7371,12.9257,13.5486,14.7503
2017-12-21,12.5108,12.9375,13.5685,14.7752
2017-12-20,11.197,12.9406,13.581,14.7976
2017-12-19,10.6783,12.9846,13.6037,14.8239
2017-12-18,11.792,13.0232,13.636,14.8495
2017-12-15,12.2635,13.0375,13.6554,14.8692
2017-12-14,12.7344,13.034,13.6604,14.8805
2017-12-13,12.4734,13.0348,13.6631,14.8891
2017-12-12,12.9236,13.022,13.6747,14.8981
2017-12-11,12.8484,13.0071,13.6963,14.9059
2017-12-08,13.4513,12.9925,13.7211,14.915
2017-12-07,13.9107,12.966,13.7174,14.9216
2017-12-06,13.1587,12.9303,13.711,14.9294
2017-12-05,13.7242,12.918,13.7163,14.9452
2017-12-04,16.0124,12.8908,13.7054,14.9578
2017-12-01,13.4708,12.8047,13.6717,14.9615
2017-11-30,13.5436,12.7591,13.6683,14.9741
2017-11-29,12.8773,12.7242,13.6703,14.9845
2017-11-28,13.5459,12.701,13.6893,15.0016
2017-11-27,12.8582,12.669,13.7016,15.018
2017-11-24,12.7296,12.6558,13.7249,15.0424
2017-11-23,12.8717,12.6467,13.7523,15.0819
2017-11-22,12.9355,12.6501,13.7706,15.1208
2017-11-21,13.7039,12.6603,13.7852,15.1548
2017-11-20,14.7428,12.6654,13.793,15.1872
2017-11-17,15.0291,12.6745,13.8181,15.2184
2017-11-16,15.5778,12.6769,13.8439,15.2399
2017-11-15,15.2348,12.6929,13.8366,15.2577
2017-11-14,14.3816,12.7179,13.832,15.2775
2017-11-13,14.453,12.7545,13.8248,15.301
2017-11-10,13.9158,12.7598,13.8224,15.3254
2017-11-09,12.4069,12.7941,13.8236,15.3512
2017-11-08,12.1337,12.8753,13.8413,15.3814
2017-11-07,11.6934,12.979,13.8603,15.4173
2017-11-06,11.5635,13.0622,13.8737,15.4531
2017-11-03,12.0219,13.1374,13.8955,15.4956
2017-11-02,11.7924,13.2103,13.9247,15.5353
2017-11-01,11.9864,13.299,13.9462,15.5725
2017-10-31,12.8308,13.3875,13.962,15.609
2017-10-30,12.4951,13.502,13.9788,15.6574
2017-10-27,12.9159,13.6036,13.9877,15.7059
2017-10-26,14.5349,13.653,13.9994,15.7551
2017-10-25,12.9424,13.6472,14.0001,15.7957
2017-10-24,12.5904,13.686,14.0145,15.8385
2017-10-23,12.2167,13.7475,14.0281,15.882
2017-10-20,12.4435,13.8894,14.0392,15.9189
2017-10-19,11.0514,14.0188,14.051,15.9462
2017-10-18,11.6299,14.098,14.0861,15.9769
2017-10-17,11.9037,14.1212,14.1145,16.0051
2017-10-16,11.8458,14.1471,14.1372,16.0304
2017-10-13,12.3247,14.1715,14.1573,16.0538
2017-10-12,12.6695,14.1996,14.1737,16.0709
2017-10-11,13.3944,14.2213,14.1857,16.0891
2017-10-10,12.6102,14.2229,14.1902,16.1078
2017-10-09,12.5055,14.2487,14.2124,16.1337
2017-10-06,12.087,14.2733,14.242,16.1662
2017-10-05,12.7752,14.2869,14.2919,16.1957
2017-10-04,11.8365,14.2914,14.3256,16.2283
2017-10-03,12.1739,14.3273,14.3427,16.2614
2017-10-02,12.1208,14.3855,14.363,16.2923
2017-09-29,12.1259,14.4496,14.3805,16.3208
2017-09-28,12.1282,14.4689,14.4027,16.3525
2017-09-27,12.5406,14.4917,14.4221,16.3806
2017-09-26,12.3663,14.5145,14.4375,16.4083
2017-09-25,11.708,14.5199,14.4578,16.4356
2017-09-22,11.1906,14.5387,14.5108,16.4704
2017-09-21,11.7949,14.5774,14.5638,16.5047
2017-09-20,11.7216,14.6165,14.6198,16.5374
2017-09-19,11.943,14.6775,14.6753,16.5692
2017-09-18,12.1972,14.7343,14.7263,16.6041
2017-09-15,12.2739,14.794,14.7654,16.6362
2017-09-14,13.0423,14.858,14.7985,16.6544
2017-09-13,13.4464,14.8911,14.8223,16.6713
2017-09-12,13.96,14.9101,14.8503,16.6979
2017-09-11,15.199,14.9206,14.9616,16.7249
2017-09-08,15.1482,14.9617,15.0586,16.7453
2017-09-07,16.3786,15.0108,15.1492,16.77
2017-09-06,16.4848,14.9803,15.2413,16.7867
2017-09-05,16.2117,14.9461,15.3104,16.8096
2017-09-04,14.7167,14.895,15.3754,16.8358
2017-09-01,15.6317,14.8851,15.4578,16.8646
2017-08-31,16.468,14.8531,15.5224,16.8793
2017-08-30,17.3169,14.8073,15.5531,16.8846
2017-08-29,15.8508,14.7416,15.5686,16.8897
2017-08-28,15.3262,14.6852,15.5953,16.9026
2017-08-25,15.6665,14.6536,15.6221,16.9149
2017-08-24,16.2275,14.6391,15.645,16.9255
2017-08-23,16.412,14.5935,15.648,16.9408
2017-08-22,18.5553,14.5364,15.6449,16.9528
2017-08-21,17.5746,14.4555,15.6186,16.9561
2017-08-18,15.3859,14.3719,15.6015,16.9665
2017-08-17,14.2468,14.3458,15.6112,16.9829
2017-08-16,14.8801,14.353,15.6207,17.0076
2017-08-15,15.6664,14.3431,15.6229,17.0274
2017-08-14,19.3101,14.3086,15.6113,17.0456
2017-08-11,18.9131,14.1891,15.556,17.055
2017-08-10,15.0152,14.0833,15.4976,17.0639
2017-08-09,12.7883,14.0741,15.4591,17.0851
2017-08-08,13.1992,14.1077,15.4464,17.1187
2017-08-07,13.0654,14.1273,15.4704,17.1462
2017-08-04,13.7302,14.1431,15.4995,17.1693
2017-08-03,13.7531,14.1477,15.518,17.186
2017-08-02,13.4724,14.1502,15.5339,17.2044
2017-08-01,13.9033,14.1576,15.5513,17.2273
2017-07-31,13.7331,14.176,15.562,17.2448
2017-07-28,12.7697,14.2107,15.5784,17.2656
2017-07-27,12.9971,14.297,15.6084,17.2918
2017-07-26,13.6357,14.3599,15.6312,17.3254
2017-07-25,15.0827,14.358,15.6475,17.3627
2017-07-24,15.3262,14.3404,15.6506,17.3948
2017-07-21,13.0879,14.3113,15.6602,17.4149
2017-07-20,13.2685,14.3365,15.6897,17.4435
2017-07-19,13.6841,14.3524,15.7156,17.4744
2017-07-18,12.6334,14.3605,15.7333,17.5018
2017-07-17,12.6504,14.3957,15.7556,17.5318
2017-07-14,13.1228,14.483,15.7748,17.5609
2017-07-13,13.7485,14.5502,15.7925,17.5848
2017-07-12,14.7732,14.6232,15.8033,17.6076
2017-07-11,14.783,14.6731,15.8096,17.6299
2017-07-10,15.1824,14.7184,15.8086,17.6548
2017-07-07,15.4722,14.7369,15.8032,17.6775
2017-07-06,14.7011,14.7391,15.7965,17.6992
2017-07-05,14.3929,14.7535,15.8006,17.7277
2017-07-04,14.4888,14.7906,15.8097,17.7625
2017-07-03,17.2533,15.0026,15.8331,17.7938
2017-06-30,17.6032,15.1556,15.8297,17.8191
2017-06-29,14.8525,15.2875,15.818,17.8471
2017-06-28,14.7743,15.5024,15.8208,17.8939
2017-06-27,13.6567,15.6747,15.835,17.9478
2017-06-26,14.2214,15.8558,15.8649,18.0
2017-06-23,14.0328,16.0304,15.8963,18.0431
2017-06-22,14.1788,16.1917,15.9307,18.087
2017-06-21,14.0291,16.2988,15.9474,18.1346
2017-06-20,13.0325,16.3956,15.9631,18.1927
2017-06-19,13.7442,16.5054,15.9897,18.2646
2017-06-16,14.9445,16.5906,16.0154,18.3497
2017-06-15,13.9464,16.6509,16.0371,18.4316
2017-06-14,13.5587,16.7024,16.0435,18.504
2017-06-13,14.5102,16.7533,16.0564,18.5939
2017-06-12,13.3926,16.7818,16.0598,18.6738
2017-06-09,14.0799,16.8312,16.0826,18.7571
2017-06-08,14.6073,16.8766,16.0964,18.8529
2017-06-07,14.3862,16.8884,16.099,18.954
2017-06-06,13.9431,16.9026,16.1181,19.0472
2017-06-05,13.3345,16.914,16.1356,19.1448
2017-06-02,13.6227,16.9228,16.1558,19.2289
2017-06-01,14.5538,16.912,16.1748,19.2953
2017-05-31,14.4715,16.8442,16.1826,19.3405
2017-05-30,14.1781,16.7851,16.1977,19.3799
2017-05-29,13.8547,16.8135,16.2206,19.4165
2017-05-26,13.9599,16.8559,16.2556,19.4573
2017-05-25,13.8757,16.8883,16.2955,19.4957
2017-05-24,13.8428,16.9177,16.338,19.5326
2017-05-23,14.8259,16.9451,16.3773,19.573
2017-05-22,15.4679,16.9481,16.3997,19.6022
2017-05-19,17.0825,16.9461,16.4122,19.6241
2017-05-18,16.1438,16.9199,16.3923,19.6376
2017-05-17,13.5401,16.9024,16.3796,19.6563
2017-05-16,14.2041,16.9371,16.3916,19.6864
2017-05-15,13.8689,16.9608,16.3983,19.7167
2017-05-12,14.3491,17.0091,16.4108,19.7544
2017-05-11,14.0655,17.043,16.4183,19.7874
2017-05-10,14.0868,17.0788,16.4363,19.8287
2017-05-09,14.393,17.1062,16.4665,19.8655
2017-05-08,17.0143,17.1155,16.4913,19.9058
2017-05-05,16.4843,17.0666,16.4905,19.9346
2017-05-04,17.3982,17.0347,16.4919,19.9631
2017-05-03,17.2673,16.9834,16.4795,19.9913
2017-05-02,17.0495,16.946,16.4782,20.0176
2017-04-28,16.107,16.8987,16.4841,20.045
2017-04-27,15.584,16.8695,16.5126,20.0804
2017-04-26,15.4196,16.8539,16.5829,20.1186
2017-04-25,16.2463,16.8478,16.6547,20.1606
2017-04-24,25.0928,16.8288,16.7066,20.2038
2017-04-21,24.8992,16.6636,16.6737,20.209
2017-04-20,24.2021,16.5039,16.65,20.2099
2017-04-19,25.5942,16.3485,16.6121,20.2092
2017-04-18,23.3883,16.1393,16.5564,20.1903
2017-04-13,22.7155,15.9954,16.5245,20.1819
2017-04-12,22.9518,15.8739,16.4998,20.1761
2017-04-11,22.0934,15.7622,16.4758,20.1717
2017-04-10,19.5373,15.6697,16.4586,20.1657
2017-04-07,18.8703,15.5959,16.4627,20.1688
2017-04-06,18.5205,15.5306,16.4851,20.1729
2017-04-05,18.005,15.4741,16.5063,20.1802
2017-04-04,17.9597,15.4402,16.5482,20.1933
2017-04-03,16.5221,15.4232,16.5882,20.2037
2017-03-31,16.1041,15.3847,16.6339,20.2201
2017-03-30,15.9304,15.3595,16.6839,20.245
2017-03-29,15.8635,15.3379,16.7739,20.2775
2017-03-28,16.3493,15.334,16.8615,20.3136
2017-03-27,15.1975,15.3163,16.9501,20.3475
2017-03-24,15.0982,15.3096,17.0449,20.3913
2017-03-23,14.5148,15.3335,17.1304,20.4316
2017-03-22,13.7745,15.3572,17.2199,20.48
2017-03-21,13.0797,15.3888,17.2966,20.523
2017-03-20,11.1647,15.4375,17.3585,20.5711
2017-03-17,11.5181,15.5211,17.4342,20.6202
2017-03-16,15.5983,15.6103,17.5058,20.6647
2017-03-15,15.9737,15.6276,17.532,20.7019
2017-03-14,15.5803,15.6552,17.5494,20.7366
2017-03-13,15.3441,15.7028,17.5595,20.7626
2017-03-10,15.2123,15.7583,17.5783,20.7894
2017-03-09,14.9751,15.8095,17.6069,20.8158
2017-03-08,15.3718,15.8513,17.6478,20.8386
2017-03-07,15.7683,15.8782,17.7003,20.8681
2017-03-06,15.2708,15.8647,17.7373,20.8974
2017-03-03,15.2754,15.8569,17.7938,20.9293
2017-03-02,15.3905,15.8461,17.8424,20.9601
2017-03-01,16.2849,15.8358,17.8873,20.9949
2017-02-28,16.0402,15.8124,17.917,21.0425
2017-02-27,15.8552,15.7936,17.957,21.0906
2017-02-24,15.4578,15.7938,17.9902,21.1386
2017-02-23,14.8577,15.8269,18.03,21.1816
2017-02-22,14.5706,15.8672,18.0736,21.2202
2017-02-21,14.8906,15.9144,18.1318,21.268
2017-02-20,14.8315,15.949,18.1806,21.3169
2017-02-17,15.3999,15.9755,18.2319,21.3717
2017-02-16,14.6829,16.0104,18.2748,21.4291
2017-02-15,14.6469,16.0694,18.3346,21.4874
2017-02-14,14.8043,16.1556,18.3903,21.553
2017-02-13,15.1125,16.3118,18.4105,21.6262
2017-02-10,15.2973,16.4616,18.4321,21.6879
2017-02-09,16.831,16.5844,18.48,21.7465
2017-02-08,16.9147,16.6838,18.5187,21.8043
2017-02-07,16.4328,16.7961,18.5528,21.8603
2017-02-06,15.1332,16.8756,18.6015,21.9165
2017-02-03,16.1939,16.9736,18.6557,21.9901
2017-02-02,16.6427,17.0535,18.7159,22.061
2017-02-01,17.3682,17.1256,18.7773,22.1371
2017-01-31,17.4653,17.1893,18.8226,22.2209
2017-01-30,15.847,17.2474,18.8409,22.2848
2017-01-27,15.6052,17.3294,18.8606,22.3573
2017-01-26,15.6958,17.4396,18.8903,22.4285
2017-01-25,16.3083,17.5385,18.9242,22.4859
2017-01-24,17.1108,17.6562,18.9452,22.5392
2017-01-23,14.5963,17.7532,18.957,22.5937
2017-01-20,14.8475,17.8831,19.0117,22.652
2017-01-19,14.8506,18.0082,19.0574,22.7019
2017-01-18,15.6671,18.2099,19.1026,22.752
2017-01-17,15.4655,18.3889,19.1478,22.8087
2017-01-16,14.8618,18.5838,19.188,22.858
2017-01-13,16.2935,18.7802,19.2435,22.911
2017-01-12,15.7011,18.9274,19.2789,22.9596
2017-01-11,15.3547,19.0826,19.3241,23.0101
2017-01-10,15.5143,19.2044,19.3872,23.0759
2017-01-09,15.3421,19.2795,19.4434,23.1543
2017-01-06,15.9801,19.3473,19.4932,23.2159
2017-01-05,16.4641,19.4012,19.5453,23.2893
2017-01-04,17.3519,19.4364,19.5813,23.3618
2017-01-03,17.9578,19.4435,19.5961,23.4122
2017-01-02,18.123,19.4163,19.5955,23.4529
2016-12-30,17.771,19.3982,19.5979,23.4945
2016-12-29,17.0648,19.4042,19.6121,23.5443
2016-12-28,16.718,19.4443,19.6243,23.5977
2016-12-27,15.0936,19.5224,19.6465,23.6499
2016-12-23,14.8767,19.6098,19.6886,23.6948
2016-12-22,14.7373,19.7308,19.754,23.7401
2016-12-21,14.8754,19.8387,19.8361,23.7892
2016-12-20,15.1177,19.9387,19.9186,23.8205
2016-12-19,15.098,20.0216,19.9707,23.8465
2016-12-16,15.8633,20.1204,20.0222,23.8759
2016-12-15,17.1147,20.1866,20.0735,23.8934
2016-12-14,16.8704,20.2332,20.1077,23.9151
2016-12-13,16.9318,20.28,20.1403,23.9432
2016-12-12,16.6203,20.3492,20.1702,23.971
2016-12-09,16.1593,20.4122,20.1951,23.9949
2016-12-08,17.1436,20.4882,20.2281,24.032
2016-12-07,17.6341,20.5392,20.2601,24.0732
2016-12-06,18.9556,20.5997,20.2938,24.1243
2016-12-05,22.6159,20.6249,20.3126,24.1548
2016-12-02,22.6014,20.5092,20.2957,24.1625
2016-12-01,21.4372,20.4026,20.2878,24.1693
2016-11-30,21.7987,20.3757,20.3044,24.1778
2016-11-29,22.533,20.3537,20.3096,24.1788
2016-11-28,20.4086,20.3094,20.3199,24.1794
2016-11-25,20.0292,20.3273,20.362,24.1884
2016-11-24,20.1928,20.3378,20.4272,24.1995
2016-11-23,20.2468,20.3782,20.5078,24.2132
2016-11-22,20.5539,20.4289,20.5724,24.2268
2016-11-21,20.3697,20.4558,20.6167,24.2368
2016-11-18,19.9481,20.4344,20.6632,24.2469
2016-11-17,21.1147,20.3917,20.7244,24.2629
2016-11-16,20.6381,20.3409,20.7988,24.2777
2016-11-15,22.1941,20.3098,20.9026,24.2871
2016-11-14,21.9585,20.2342,21.0306,24.2889
2016-11-11,21.0959,20.1609,21.1653,24.2948
2016-11-10,21.1011,20.1403,21.2749,24.3094
2016-11-09,24.9341,20.1066,21.4243,24.3195
2016-11-08,24.6196,19.9954,21.5196,24.3232
2016-11-07,25.2078,19.9067,21.6156,24.3245
2016-11-04,24.6804,19.7923,21.7438,24.3175
2016-11-03,23.6546,19.7069,21.896,24.3061
2016-11-02,23.4631,19.6304,22.0363,24.3011
2016-11-01,21.4449,19.5656,22.1851,24.2951
2016-10-31,19.2694,19.57,22.3143,24.2911
2016-10-28,18.7315,19.6073,22.4238,24.2978
2016-10-27,18.674,19.639,22.4949,24.3058
2016-10-26,18.2257,19.6894,22.5513,24.3114
2016-10-25,17.7055,19.7262,22.6026,24.3216
2016-10-24,16.599,19.7488,22.666,24.3322
2016-10-21,17.2172,19.7748,22.7356,24.3499
2016-10-20,18.0718,19.7976,22.7945,24.3639
2016-10-19,19.069,19.82,22.8531,24.3744
2016-10-18,20.6231,19.8044,22.8836,24.3807
2016-10-17,19.4618,19.7707,22.8868,24.3774
2016-10-14,20.9273,19.7675,22.8968,24.3794
2016-10-13,20.1318,19.7772,22.8957,24.383
2016-10-12,19.8788,19.8336,22.905,24.3894
2016-10-11,19.2601,19.8985,22.924,24.3997
2016-10-10,20.0387,19.9199,22.9644,24.4136
2016-10-07,19.1722,19.924,22.99,24.4299
2016-10-06,19.4441,19.9604,23.0421,24.4538
2016-10-05,19.2097,19.9822,23.0807,24.4722
2016-10-04,20.3951,20.0007,23.1333,24.4881
2016-10-03,19.7693,19.9912,23.1715,24.5002
2016-09-30,19.9598,19.9781,23.2097,24.5192
2016-09-29,19.6948,19.9679,23.2546,24.545
2016-09-28,20.6567,19.9809,23.2963,24.5712
2016-09-27,20.2181,19.988,23.3286,24.6031
2016-09-26,16.8292,20.0004,23.376,24.646
2016-09-23,17.2703,20.0822,23.4589,24.7055
2016-09-22,20.0923,20.173,23.5456,24.7646
2016-09-21,20.6992,20.233,23.615,24.8192
2016-09-20,20.3183,20.2654,23.6721,24.8687
2016-09-19,21.3052,20.3305,23.7201,24.9095
2016-09-16,20.5507,20.3967,23.7474,24.9581
2016-09-15,22.2142,20.5166,23.7504,25.0001
2016-09-14,22.7814,20.6374,23.7411,25.0399
2016-09-13,21.8999,20.7159,23.7261,25.0569
2016-09-12,19.2991,20.7775,23.7255,25.0829
2016-09-09,17.8149,20.8919,23.7385,25.1139
2016-09-08,18.5743,21.0572,23.7635,25.1544
2016-09-07,19.0847,21.2567,23.7766,25.1999
2016-09-06,18.411,21.4953,23.7893,25.2489
2016-09-05,18.2963,21.8271,23.8181,25.3019
